MovieID,Title,Year,Genres,Language,Country,Total Views
521,Romeo Is Bleeding (1993),1993,Crime|Thriller,Italian,France,13618
659,Purple Noon (1960),1960,Crime|Thriller,Spanish,Italy,46128
1089,Reservoir Dogs (1992),1992,Crime|Thriller,French,Canada,23776
1352,Albino Alligator (1996),1996,Crime|Thriller,Italian,Canada,17711
1472,City of Industry (1997),1997,Crime|Thriller,English,Italy,97084
1647,Playing God (1997),1997,Crime|Thriller,German,USA,94380
1675,Incognito (1997),1997,Crime|Thriller,Italian,UK,63642
1686,Red Corner (1997),1997,Crime|Thriller,French,UK,56999
2209,Young and Innocent (1937),1937,Crime|Thriller,Italian,UK,87349
2391,"Simple Plan, A (1998)",1998,Crime|Thriller,Spanish,USA,68603
2561,True Crime (1999),1999,Crime|Thriller,Spanish,Canada,27811
2605,Entrapment (1999),1999,Crime|Thriller,German,Canada,6691
2917,Body Heat (1981),1981,Crime|Thriller,French,Canada,77376
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",1996,Crime|Thriller,Spanish,USA,21204
3348,"Night Visitor, The (1970)",1970,Crime|Thriller,French,France,99795
3529,"Postman Always Rings Twice, The (1981)",1981,Crime|Thriller,German,France,95608
3850,Whatever Happened to Aunt Alice? (1969),1969,Crime|Thriller,Spanish,UK,87284
3895,"Watcher, The (2000)",2000,Crime|Thriller,Spanish,France,85227
3896,"Way of the Gun, The (2000)",2000,Crime|Thriller,English,France,44684
37,Across the Sea of Time (1995),1995,Documentary,Italian,France,96231
77,Nico Icon (1995),1995,Documentary,English,USA,25310
99,Heidi Fleiss: Hollywood Madam (1995),1995,Documentary,Italian,Canada,25024
108,Catwalk (1995),1995,Documentary,German,India,22527
116,Anne Frank Remembered (1995),1995,Documentary,Spanish,India,66807
128,Jupiter's Wife (1994),1994,Documentary,English,France,16764
134,Sonic Outlaws (1995),1995,Documentary,English,UK,91695
136,From the Journals of Jean Seberg (1995),1995,Documentary,German,UK,62013
137,Man of the Year (1995),1995,Documentary,Spanish,UK,74222
162,Crumb (1994),1994,Documentary,French,Canada,71978
192,"Show, The (1995)",1995,Documentary,Italian,USA,61985
206,Unzipped (1995),1995,Documentary,German,Canada,27059
246,Hoop Dreams (1994),1994,Documentary,Spanish,France,98198
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",1993,Documentary,Italian,USA,78850
398,Frank and Ollie (1995),1995,Documentary,Italian,UK,66939
404,Brother Minister: The Assassination of Malcolm X (1994),1994,Documentary,English,USA,68778
443,"Endless Summer 2, The (1994)",1994,Documentary,German,France,10508
549,Thirty-Two Short Films About Glenn Gould (1993),1993,Documentary,Italian,France,95859
556,"War Room, The (1993)",1993,Documentary,German,India,75460
581,"Celluloid Closet, The (1995)",1995,Documentary,German,UK,11012
602,"Great Day in Harlem, A (1994)",1994,Documentary,English,Canada,44093
604,Criminals (1996),1996,Documentary,German,India,18104
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993,Documentary,Italian,Italy,57243
722,"Haunted World of Edward D. Wood Jr., The (1995)",1995,Documentary,French,France,41097
727,War Stories (1995),1995,Documentary,Italian,UK,40646
756,Carmen Miranda: Bananas Is My Business (1994),1994,Documentary,French,USA,7333
759,Maya Lin: A Strong Clear Vision (1994),1994,Documentary,English,USA,37353
769,Marlene Dietrich: Shadow and Light (1996),1996,Documentary,Italian,France,63957
787,"Gate of Heavenly Peace, The (1995)",1995,Documentary,Italian,Canada,17114
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995,Documentary,German,Canada,44769
859,"Hippie Revolution, The (1996)",1996,Documentary,English,Canada,39094
985,Small Wonders (1996),1996,Documentary,English,Italy,5415
1039,Synthetic Pleasures (1995),1995,Documentary,Spanish,Canada,93620
1106,"Leopard Son, The (1996)",1996,Documentary,French,USA,79034
1108,Prerokbe Ognja (1995),1995,Documentary,French,India,38018
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),1996,Documentary,French,Italy,24738
1122,Plutonium Circus (1995),1995,Documentary,French,France,51633
1123,"Perfect Candidate, A (1996)",1996,Documentary,Spanish,Italy,60459
1138,Dadetown (1995),1995,Documentary,German,Italy,97867
1144,"Line King: Al Hirschfeld, The (1996)",1996,Documentary,Spanish,Canada,81384
1145,Snowriders (1996),1996,Documentary,German,Italy,48259
1147,When We Were Kings (1996),1996,Documentary,French,India,25791
1169,American Dream (1990),1990,Documentary,English,India,40848
1189,"Thin Blue Line, The (1988)",1988,Documentary,Italian,Italy,42337
1191,Madonna: Truth or Dare (1991),1991,Documentary,Italian,India,35420
1192,Paris Is Burning (1990),1990,Documentary,Italian,India,17028
1310,Hype! (1996),1996,Documentary,English,UK,98406
1315,Paris Was a Woman (1995),1995,Documentary,German,France,14404
1319,Kids of Survival (1993),1993,Documentary,German,UK,94040
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996,Documentary,Italian,India,90489
1420,Message to Love: The Isle of Wight Festival (1996),1996,Documentary,English,USA,14088
1421,Grateful Dead (1995),1995,Documentary,Italian,USA,22990
1443,"Tickle in the Heart, A (1996)",1996,Documentary,French,France,77874
1448,Fire on the Mountain (1996),1996,Documentary,Italian,France,19932
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),1996,Documentary,English,USA,14758
1470,Rhyme & Reason (1997),1997,Documentary,English,Canada,90351
1649,"Fast, Cheap & Out of Control (1997)",1997,Documentary,English,Italy,45162
1652,Year of the Horse (1997),1997,Documentary,English,Italy,20489
1657,Wonderland (1997),1997,Documentary,English,Italy,98053
1743,Arguing the World (1996),1996,Documentary,English,India,21463
1780,Ayn Rand: A Sense of Life (1997),1997,Documentary,Italian,Canada,36830
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",1998,Documentary,Spanish,Canada,99301
1797,Everest (1998),1998,Documentary,French,UK,34129
1865,Wild Man Blues (1998),1998,Documentary,French,Italy,66161
1901,Dear Jesse (1997),1997,Documentary,French,France,24759
2061,Full Tilt Boogie (1997),1997,Documentary,German,USA,39194
2129,"Saltmen of Tibet, The (1997)",1997,Documentary,Italian,USA,18375
2198,Modulations (1998),1998,Documentary,Italian,India,6035
2270,"Century of Cinema, A (1994)",1994,Documentary,Italian,UK,38772
2323,"Cruise, The (1998)",1998,Documentary,Italian,India,52081
2330,Hands on a Hard Body (1996),1996,Documentary,Italian,Canada,51785
2494,"Last Days, The (1998)",1998,Documentary,French,France,58196
2538,Dancemaker (1998),1998,Documentary,English,France,58557
2595,Photographer (Fotoamator) (1998),1998,Documentary,German,France,48679
2604,Let it Come Down: The Life of Paul Bowles (1998),1998,Documentary,English,Canada,60976
2677,Buena Vista Social Club (1999),1999,Documentary,Italian,India,4725
2689,Get Bruce (1999),1999,Documentary,Italian,France,55529
2693,Trekkies (1997),1997,Documentary,Italian,USA,1871
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",1997,Documentary,German,UK,23485
2813,"Source, The (1999)",1999,Documentary,Italian,India,2079
2824,On the Ropes (1999),1999,Documentary,French,UK,42643
2859,Stop Making Sense (1984),1984,Documentary,English,UK,54324
2909,"Five Wives, Three Secretaries and Me (1998)",1998,Documentary,French,Canada,16906
2930,Return with Honor (1998),1998,Documentary,English,Canada,58732
2981,"Brother, Can You Spare a Dime? (1975)",1975,Documentary,English,Canada,30513
2984,On Any Sunday (1971),1971,Documentary,German,Canada,83163
3002,My Best Fiend (Mein liebster Feind) (1999),1999,Documentary,English,Canada,1636
3007,American Movie (1999),1999,Documentary,Italian,India,80426
3077,42 Up (1998),1998,Documentary,Spanish,USA,26603
3084,Home Page (1999),1999,Documentary,German,Italy,76941
3136,"James Dean Story, The (1957)",1957,Documentary,Italian,Italy,22437
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),1999,Documentary,Spanish,UK,88995
3188,"Life and Times of Hank Greenberg, The (1998)",1998,Documentary,French,France,77870
3193,Creature (1999),1999,Documentary,Spanish,Canada,62231
3226,Hellhounds on My Trail (1999),1999,Documentary,German,UK,70353
3237,Kestrel's Eye (Falkens öga) (1998),1998,Documentary,Spanish,Italy,5964
3278,Gendernauts (1999),1999,Documentary,German,India,30512
3281,"Brandon Teena Story, The (1998)",1998,Documentary,Spanish,India,44150
3297,With Byrd at the South Pole (1930),1930,Documentary,Italian,Italy,96662
3303,Black Tar Heroin: The Dark End of the Street (1999),1999,Documentary,Italian,Canada,47230
3327,Beyond the Mat (2000),2000,Documentary,Spanish,USA,93005
3338,For All Mankind (1989),1989,Documentary,English,UK,44554
3356,Condo Painting (2000),2000,Documentary,French,USA,68602
3539,"Filth and the Fury, The (2000)",2000,Documentary,French,Italy,47158
3609,Regret to Inform (1998),1998,Documentary,Italian,Canada,67522
3625,Better Living Through Circuitry (1999),1999,Documentary,English,India,76698
3653,"Endless Summer, The (1966)",1966,Documentary,German,Italy,71534
3677,Baraka (1992),1992,Documentary,French,India,43066
3679,"Decline of Western Civilization, The (1981)",1981,Documentary,English,Canada,69118
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",1988,Documentary,Italian,Italy,44522
3718,American Pimp (1999),1999,Documentary,English,UK,66964
3859,"Eyes of Tammy Faye, The (2000)",2000,Documentary,French,Italy,34652
3880,"Ballad of Ramblin' Jack, The (2000)",2000,Documentary,English,France,29216
3881,Bittersweet Motel (2000),2000,Documentary,Spanish,UK,56181
3890,Back Stage (2000),2000,Documentary,French,USA,60211
3913,Barenaked in America (1999),1999,Documentary,German,USA,22406
682,Tigrero: A Film That Was Never Made (1994),1994,Documentary|Drama,German,Italy,57170
1050,Looking for Richard (1996),1996,Documentary|Drama,English,Canada,20049
1149,JLG/JLG - autoportrait de décembre (1994),1994,Documentary|Drama,French,USA,62768
2627,Endurance (1998),1998,Documentary|Drama,French,Italy,58491
1856,Kurt & Courtney (1998),1998,Documentary|Musical,Spanish,UK,55835
3142,U2: Rattle and Hum (1988),1988,Documentary|Musical,Italian,Italy,30376
1289,Koyaanisqatsi (1983),1983,Documentary|War,French,Italy,59676
14,Nixon (1995),1995,Drama,Spanish,UK,98502
26,Othello (1995),1995,Drama,Italian,Italy,33580
27,Now and Then (1995),1995,Drama,Spanish,India,95762
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1995,Drama,English,France,10068
31,Dangerous Minds (1995),1995,Drama,Spanish,Italy,8564
36,Dead Man Walking (1995),1995,Drama,French,UK,6664
40,"Cry, the Beloved Country (1995)",1995,Drama,Spanish,France,56407
43,Restoration (1995),1995,Drama,English,Italy,59361
53,Lamerica (1994),1994,Drama,Spanish,Canada,11033
55,Georgia (1995),1995,Drama,French,UK,71386
57,Home for the Holidays (1995),1995,Drama,Spanish,Canada,17251
62,Mr. Holland's Opus (1995),1995,Drama,French,France,44033
67,Two Bits (1995),1995,Drama,Spanish,USA,64963
78,"Crossing Guard, The (1995)",1995,Drama,German,USA,29119
80,"White Balloon, The (Badkonake Sefid ) (1995)",1995,Drama,Italian,Italy,26286
82,Antonia's Line (Antonia) (1995),1995,Drama,English,Canada,4373
83,Once Upon a Time... When We Were Colored (1995),1995,Drama,English,USA,58713
90,"Journey of August King, The (1995)",1995,Drama,Italian,Italy,82407
94,Beautiful Girls (1996),1996,Drama,English,UK,69599
97,"Hate (Haine, La) (1995)",1995,Drama,French,India,88043
114,Margaret's Museum (1995),1995,Drama,German,Italy,92562
120,Race the Sun (1996),1996,Drama,English,India,31897
121,"Boys of St. Vincent, The (1993)",1993,Drama,Spanish,Canada,45843
124,"Star Maker, The (Uomo delle stelle, L') (1995)",1995,Drama,English,USA,77201
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",1994,Drama,Italian,USA,72789
130,Angela (1995),1995,Drama,French,UK,11996
138,"Neon Bible, The (1995)",1995,Drama,Spanish,Italy,13075
142,Shadows (Cienie) (1988),1988,Drama,English,France,18264
143,Gospa (1995),1995,Drama,English,India,82558
147,"Basketball Diaries, The (1995)",1995,Drama,Spanish,France,31844
148,"Awfully Big Adventure, An (1995)",1995,Drama,Spanish,Canada,35793
150,Apollo 13 (1995),1995,Drama,Italian,USA,33376
154,Belle de jour (1967),1967,Drama,Italian,India,10884
159,Clockers (1995),1995,Drama,German,India,64558
167,Feast of July (1995),1995,Drama,Spanish,UK,31179
175,Kids (1995),1995,Drama,Italian,India,29709
184,Nadja (1994),1994,Drama,English,France,22747
191,"Scarlet Letter, The (1995)",1995,Drama,Italian,Canada,13392
193,Showgirls (1995),1995,Drama,English,Italy,57941
194,Smoke (1995),1995,Drama,Italian,France,95316
197,"Stars Fell on Henrietta, The (1995)",1995,Drama,German,Italy,99939
201,Three Wishes (1995),1995,Drama,German,France,44347
209,White Man's Burden (1995),1995,Drama,English,USA,24405
211,"Browning Version, The (1994)",1994,Drama,German,France,48307
213,Burnt By the Sun (Utomlyonnye solntsem) (1994),1994,Drama,French,USA,95325
214,Before the Rain (Pred dozhdot) (1994),1994,Drama,Spanish,Canada,29659
219,"Cure, The (1995)",1995,Drama,Spanish,India,37262
233,Exotica (1994),1994,Drama,German,France,99707
254,Jefferson in Paris (1995),1995,Drama,English,France,58062
261,Little Women (1994),1994,Drama,French,Italy,33536
263,Ladybird Ladybird (1994),1994,Drama,Spanish,France,7920
264,"Enfer, L' (1994)",1994,Drama,German,France,35437
268,Little Odessa (1994),1994,Drama,Italian,Italy,68264
269,My Crazy Life (Mi vida loca) (1993),1993,Drama,Italian,Italy,99707
271,Losing Isaiah (1995),1995,Drama,English,Canada,52290
272,"Madness of King George, The (1994)",1994,Drama,German,Italy,35569
277,Miracle on 34th Street (1994),1994,Drama,English,Canada,15802
279,My Family (1995),1995,Drama,Spanish,France,61917
281,Nobody's Fool (1994),1994,Drama,English,USA,19780
282,Nell (1994),1994,Drama,Spanish,India,56967
297,Panther (1995),1995,Drama,German,France,95668
299,Priest (1994),1994,Drama,German,UK,36275
300,Quiz Show (1994),1994,Drama,Spanish,Italy,1998
306,Three Colors: Red (1994),1994,Drama,English,USA,92912
307,Three Colors: Blue (1993),1993,Drama,English,India,27548
308,Three Colors: White (1994),1994,Drama,Italian,France,84468
309,"Red Firecracker, Green Firecracker (1994)",1994,Drama,German,France,72056
314,"Secret of Roan Inish, The (1994)",1994,Drama,French,Italy,83478
318,"Shawshank Redemption, The (1994)",1994,Drama,French,France,35083
321,Strawberry and Chocolate (Fresa y chocolate) (1993),1993,Drama,English,France,12085
326,To Live (Huozhe) (1994),1994,Drama,English,UK,56751
331,Tom & Viv (1994),1994,Drama,German,Canada,17297
334,Vanya on 42nd Street (1994),1994,Drama,German,Canada,83671
337,What's Eating Gilbert Grape (1993),1993,Drama,German,Canada,24279
341,Double Happiness (1994),1994,Drama,Italian,Canada,34138
347,Bitter Moon (1992),1992,Drama,English,UK,59986
354,Cobb (1994),1994,Drama,English,UK,49764
358,Higher Learning (1995),1995,Drama,French,Italy,63449
365,Little Buddha (1993),1993,Drama,French,Italy,76112
369,Mrs. Parker and the Vicious Circle (1994),1994,Drama,Spanish,Italy,59692
375,Safe Passage (1994),1994,Drama,German,France,58036
381,When a Man Loves a Woman (1994),1994,Drama,Italian,France,6294
385,"Man of No Importance, A (1994)",1994,Drama,German,Italy,73582
386,S.F.W. (1994),1994,Drama,Spanish,USA,65099
388,Boys Life (1995),1995,Drama,French,Italy,59875
395,Desert Winds (1995),1995,Drama,French,India,31017
396,Fall Time (1995),1995,Drama,English,France,80205
399,Girl in the Cadillac (1995),1995,Drama,French,Italy,87192
400,Homage (1995),1995,Drama,Italian,France,50584
406,Federal Hill (1994),1994,Drama,English,USA,90895
408,8 Seconds (1994),1994,Drama,French,India,28007
409,Above the Rim (1994),1994,Drama,French,UK,72848
412,"Age of Innocence, The (1993)",1993,Drama,Spanish,India,13946
418,Being Human (1993),1993,Drama,English,Canada,29914
424,Blue Chips (1994),1994,Drama,Italian,Italy,13481
428,"Bronx Tale, A (1993)",1993,Drama,Spanish,France,14528
430,Calendar Girl (1993),1993,Drama,Spanish,India,69232
439,Dangerous Game (1993),1993,Drama,Italian,India,6661
448,Fearless (1993),1993,Drama,English,Canada,4576
452,Widows' Peak (1994),1994,Drama,English,France,47567
456,Fresh (1994),1994,Drama,German,Canada,1718
475,In the Name of the Father (1993),1993,Drama,Spanish,UK,90001
477,What's Love Got to Do with It? (1993),1993,Drama,German,India,10784
483,King of the Hill (1993),1993,Drama,French,UK,63250
488,M. Butterfly (1993),1993,Drama,French,Italy,63789
491,"Man Without a Face, The (1993)",1993,Drama,German,USA,1228
495,In the Realm of the Senses (Ai no corrida) (1976),1976,Drama,Spanish,India,30381
501,Naked (1993),1993,Drama,French,France,82044
503,"New Age, The (1994)",1994,Drama,French,France,5575
506,Orlando (1993),1993,Drama,German,France,24015
508,Philadelphia (1993),1993,Drama,German,India,44916
510,Poetic Justice (1993),1993,Drama,French,India,80033
515,"Remains of the Day, The (1993)",1993,Drama,Italian,UK,80625
523,Ruby in Paradise (1993),1993,Drama,Italian,Canada,68650
524,Rudy (1993),1993,Drama,French,France,2814
525,"Saint of Fort Washington, The (1993)",1993,Drama,German,Canada,87684
526,"Savage Nights (Nuits fauves, Les) (1992)",1992,Drama,German,India,66605
528,"Scout, The (1994)",1994,Drama,German,Canada,90459
529,Searching for Bobby Fischer (1993),1993,Drama,French,India,96313
530,Second Best (1994),1994,Drama,Italian,France,76022
535,Short Cuts (1993),1993,Drama,French,UK,99683
536,"Simple Twist of Fate, A (1994)",1994,Drama,Spanish,USA,28019
538,Six Degrees of Separation (1993),1993,Drama,French,France,74956
545,Harlem (1993),1993,Drama,English,USA,58369
557,Mamma Roma (1962),1962,Drama,English,USA,28949
560,"Beans of Egypt, Maine, The (1994)",1994,Drama,English,India,65373
563,Germinal (1993),1993,Drama,English,France,48789
567,Kika (1993),1993,Drama,French,India,49540
571,"Wedding Gift, The (1994)",1994,Drama,Italian,Canada,65496
572,Foreign Student (1994),1994,Drama,Spanish,France,25075
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",1993,Drama,French,India,68120
580,Princess Caraboo (1994),1994,Drama,Spanish,Italy,68111
584,I Don't Want to Talk About It (De eso no se habla) (1993),1993,Drama,Spanish,India,66969
601,"Wooden Man's Bride, The (Wu Kui) (1994)",1994,Drama,Spanish,Canada,33982
607,Century (1993),1993,Drama,French,France,43121
615,Bread and Chocolate (Pane e cioccolata) (1973),1973,Drama,English,USA,58871
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",1995,Drama,German,USA,95510
620,Scream of Stone (Schrei aus Stein) (1991),1991,Drama,Italian,India,46587
621,My Favorite Season (1993),1993,Drama,Italian,France,79401
625,Asfour Stah (1990),1990,Drama,French,Canada,33205
629,Rude (1995),1995,Drama,German,Canada,13042
636,Frisk (1995),1995,Drama,English,USA,88995
642,Roula (1995),1995,Drama,German,India,14719
645,Nelly & Monsieur Arnaud (1995),1995,Drama,French,Italy,10984
650,Moll Flanders (1996),1996,Drama,Spanish,France,49656
658,Billy's Holiday (1995),1995,Drama,Italian,Canada,85019
660,August (1996),1996,Drama,German,USA,12390
666,All Things Fair (1996),1996,Drama,Spanish,USA,77824
668,Pather Panchali (1955),1955,Drama,German,France,59131
669,Aparajito (1956),1956,Drama,English,India,51304
670,"World of Apu, The (Apur Sansar) (1959)",1959,Drama,English,Canada,54510
672,Tarantella (1995),1995,Drama,Italian,Canada,17480
676,They Bite (1996),1996,Drama,Italian,UK,33598
679,"Run of the Country, The (1995)",1995,Drama,Spanish,USA,51460
684,Windows (1980),1980,Drama,Italian,USA,25053
685,It's My Party (1995),1995,Drama,Spanish,France,63367
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),1994,Drama,French,USA,76794
698,Delta of Venus (1994),1994,Drama,English,India,86558
699,To Cross the Rubicon (1991),1991,Drama,French,France,98376
701,Daens (1992),1992,Drama,Italian,India,60059
702,Faces (1968),1968,Drama,Spanish,Canada,37017
703,Boys (1996),1996,Drama,Italian,Italy,46661
706,Sunset Park (1996),1996,Drama,German,Canada,46634
712,Captives (1994),1994,Drama,Spanish,Italy,24180
713,Of Love and Shadows (1994),1994,Drama,English,USA,11363
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",1995,Drama,French,Italy,70598
721,Halfmoon (Paul Bowles - Halbmond) (1995),1995,Drama,German,Italy,56601
723,Two Friends (1986),1986,Drama,Italian,France,32496
726,Last Dance (1996),1996,Drama,French,France,80477
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",1995,Drama,Italian,France,64680
730,"Low Life, The (1994)",1994,Drama,German,Italy,73254
738,"Garcu, Le (1995)",1995,Drama,Spanish,Italy,88791
744,Brothers in Trouble (1995),1995,Drama,English,Italy,73349
749,"Man from Down Under, The (1943)",1943,Drama,Italian,India,22270
757,Ashes of Time (1994),1994,Drama,Spanish,UK,43084
758,"Jar, The (Khomreh) (1992)",1992,Drama,French,Italy,32989
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",1996,Drama,German,India,83755
766,I Shot Andy Warhol (1996),1996,Drama,French,UK,17589
767,"Grass Harp, The (1995)",1995,Drama,English,UK,33647
768,Someone Else's America (1995),1995,Drama,Italian,India,89089
770,Costa Brava (1946),1946,Drama,Spanish,France,3460
773,Touki Bouki (Journey of the Hyena) (1973),1973,Drama,Spanish,India,35590
774,Wend Kuuni (God's Gift) (1982),1982,Drama,German,USA,16911
778,Trainspotting (1996),1996,Drama,Spanish,Canada,43667
781,Stealing Beauty (1996),1996,Drama,Italian,UK,79300
789,"I, Worst of All (Yo, la peor de todas) (1990)",1990,Drama,French,Italy,28537
790,An Unforgettable Summer (1994),1994,Drama,English,Italy,38058
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993,Drama,German,Canada,22173
795,Somebody to Love (1994),1994,Drama,English,France,1306
796,"Very Natural Thing, A (1974)",1974,Drama,Italian,India,2737
805,"Time to Kill, A (1996)",1996,Drama,English,Italy,91612
806,American Buffalo (1996),1996,Drama,Italian,UK,95556
812,Magic Hunter (1994),1994,Drama,German,India,36464
814,"Boy Called Hate, A (1995)",1995,Drama,Italian,UK,17217
816,Two Deaths (1995),1995,Drama,Italian,UK,90209
820,"Death in the Garden (Mort en ce jardin, La) (1956)",1956,Drama,German,Italy,54730
822,Hedd Wyn (1992),1992,Drama,German,USA,93366
823,"Collectionneuse, La (1967)",1967,Drama,English,Italy,3401
824,Kaspar Hauser (1993),1993,Drama,Italian,USA,74055
826,Diebinnen (1995),1995,Drama,German,UK,95552
827,"Convent, The (Convento, O) (1995)",1995,Drama,French,India,71123
831,Stonewall (1995),1995,Drama,French,India,66615
835,Foxfire (1996),1996,Drama,Spanish,Italy,7314
843,Lotto Land (1995),1995,Drama,English,Italy,12632
844,"Story of Xinghua, The (1993)",1993,Drama,German,Canada,83796
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994,Drama,Spanish,India,77504
846,Flirt (1995),1995,Drama,French,Italy,38951
848,"Spitfire Grill, The (1996)",1996,Drama,Italian,Italy,63237
851,Basquiat (1996),1996,Drama,Spanish,Canada,95858
853,Dingo (1992),1992,Drama,Italian,Canada,79547
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1958,Drama,Italian,France,12156
855,Every Other Weekend (1990),1990,Drama,German,France,19803
857,Crows and Sparrows (1949),1949,Drama,Spanish,Canada,88066
862,Manny & Lo (1996),1996,Drama,English,Canada,28062
865,Small Faces (1995),1995,Drama,German,Canada,50258
872,Aiqing wansui (1994),1994,Drama,German,France,73150
873,Shadow of Angels (Schatten der Engel) (1976),1976,Drama,Spanish,Italy,82546
875,Nothing to Lose (1994),1994,Drama,French,France,57794
877,Girls Town (1996),1996,Drama,German,Italy,95091
878,Bye-Bye (1995),1995,Drama,Italian,UK,38317
884,Sweet Nothing (1995),1995,Drama,English,Canada,95858
887,Talk of Angels (1998),1998,Drama,German,USA,9981
893,Mother Night (1996),1996,Drama,French,Canada,40046
895,Venice/Venice (1992),1992,Drama,German,USA,45995
896,Wild Reeds (1994),1994,Drama,Italian,Italy,7841
923,Citizen Kane (1941),1941,Drama,French,France,91403
926,All About Eve (1950),1950,Drama,French,UK,58157
944,Lost Horizon (1937),1937,Drama,German,India,39011
948,Giant (1956),1956,Drama,French,UK,94724
949,East of Eden (1955),1955,Drama,Italian,UK,5450
953,It's a Wonderful Life (1946),1946,Drama,Spanish,Canada,29867
954,Mr. Smith Goes to Washington (1939),1939,Drama,Italian,Canada,59356
957,"Scarlet Letter, The (1926)",1926,Drama,German,India,80006
959,Of Human Bondage (1934),1934,Drama,English,Italy,4863
961,Little Lord Fauntleroy (1936),1936,Drama,Italian,Canada,95356
966,"Walk in the Sun, A (1945)",1945,Drama,German,France,43621
971,Cat on a Hot Tin Roof (1958),1958,Drama,English,UK,75326
972,"Last Time I Saw Paris, The (1954)",1954,Drama,French,Canada,72778
973,Meet John Doe (1941),1941,Drama,Spanish,France,42691
978,"Blue Angel, The (Blaue Engel, Der) (1930)",1930,Drama,German,France,88498
981,Dangerous Ground (1997),1997,Drama,Italian,France,84348
982,Picnic (1955),1955,Drama,French,France,40950
989,Schlafes Bruder (Brother of Sleep) (1995),1995,Drama,English,UK,65338
993,Infinity (1996),1996,Drama,German,India,40459
994,Big Night (1996),1996,Drama,French,USA,94032
1006,"Chamber, The (1996)",1996,Drama,English,USA,89997
1027,Robin Hood: Prince of Thieves (1991),1991,Drama,English,India,43132
1038,Unhook the Stars (1996),1996,Drama,English,India,85247
1040,"Secret Agent, The (1996)",1996,Drama,Spanish,USA,7200
1041,Secrets & Lies (1996),1996,Drama,Spanish,France,63977
1044,Surviving Picasso (1996),1996,Drama,Spanish,Italy,45283
1051,Trees Lounge (1996),1996,Drama,English,Canada,3152
1052,"Proprietor, The (1996)",1996,Drama,French,UK,86995
1054,Get on the Bus (1996),1996,Drama,French,USA,93274
1056,Jude (1996),1996,Drama,Spanish,Italy,35191
1058,Bitter Sugar (Azucar Amargo) (1996),1996,Drama,French,UK,62724
1062,"Sunchaser, The (1996)",1996,Drama,Spanish,France,87692
1063,Johns (1996),1996,Drama,Spanish,USA,24872
1082,"Candidate, The (1972)",1972,Drama,French,UK,3260
1095,Glengarry Glen Ross (1992),1992,Drama,Spanish,Canada,8414
1096,Sophie's Choice (1982),1982,Drama,Italian,USA,27036
1099,"Christmas Carol, A (1938)",1938,Drama,German,India,73042
1103,Rebel Without a Cause (1955),1955,Drama,French,India,86307
1104,"Streetcar Named Desire, A (1951)",1951,Drama,German,UK,62773
1109,Charm's Incidents (1996),1996,Drama,German,Italy,85388
1114,"Funeral, The (1996)",1996,Drama,German,USA,7338
1116,"Single Girl, A (La Fille Seule) (1995)",1995,Drama,Spanish,USA,57325
1117,"Eighth Day, The (Le Huitième jour ) (1996)",1996,Drama,Spanish,Italy,51018
1119,Drunks (1997),1997,Drama,English,France,1302
1120,"People vs. Larry Flynt, The (1996)",1996,Drama,English,UK,60007
1121,Glory Daze (1996),1996,Drama,German,Canada,31201
1124,On Golden Pond (1981),1981,Drama,Italian,Italy,29277
1131,Jean de Florette (1986),1986,Drama,Italian,Italy,91918
1132,Manon of the Spring (Manon des sources) (1986),1986,Drama,French,Canada,73352
1139,Everything Relative (1996),1996,Drama,Italian,France,63357
1140,Entertaining Angels: The Dorothy Day Story (1996),1996,Drama,Spanish,India,66089
1141,Hoogste tijd (1995),1995,Drama,French,India,46470
1142,Get Over It (1996),1996,Drama,English,USA,82680
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,Drama,French,Italy,49003
1155,"Invitation, The (Zaproszenie) (1986)",1986,Drama,Spanish,Canada,93190
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",1942,Drama,German,France,87074
